dt,month,dir,sl,sim,E,TP,SL,risk_pct,reward_pct,outcome,bars,ret_net,R
2025-07-23 00:00:00+00:00,2025-07,LONG,wick2bar,0.3216660831728166,3738.53,3777.245,3712.45,0.6976003937376557,1.0355674556576968,LOSS,4,-0.007976003937376557,-1.0
2025-07-23 00:00:00+00:00,2025-07,LONG,fib36_body,0.3216660831728166,3738.53,3777.245,3718.562000000001,0.5341136756960461,1.0355674556576968,LOSS,4,-0.006341136756960461,-1.0
2025-07-23 00:00:00+00:00,2025-07,LONG,fib36_range,0.3216660831728166,3738.53,3777.245,3585.6479999999997,4.0893613265107005,1.0355674556576968,LOSS,12,-0.04189361326510701,-1.0
2025-07-23 01:00:00+00:00,2025-07,LONG,wick2bar,0.3952060362349496,3745.56,3758.0450000000005,3712.45,0.8839799656126222,0.3333279936778634,WIN,1,0.0023332799367786344,0.377076411960149
2025-07-23 01:00:00+00:00,2025-07,LONG,fib36_body,0.3952060362349496,3745.56,3758.0450000000005,3673.416,1.9261205267036112,0.3333279936778634,WIN,1,0.0023332799367786344,0.17305666444888862
2025-07-23 01:00:00+00:00,2025-07,LONG,fib36_range,0.3952060362349496,3745.56,3758.0450000000005,3577.8999999999996,4.476233193434368,0.3333279936778634,WIN,1,0.0023332799367786344,0.07446618155791816
2025-07-23 02:00:00+00:00,2025-07,SHORT,wick2bar,0.3568925889435015,3728.63,3727.9350000000004,3764.2,0.9539696885987538,0.01863955393803378,WIN,1,-0.0008136044606196622,0.019538937306711125
2025-07-23 02:00:00+00:00,2025-07,SHORT,fib36_body,0.3568925889435015,3728.63,3727.9350000000004,3764.1980000000003,0.9539160495946288,0.01863955393803378,WIN,1,-0.0008136044606196622,0.01954003598739611
2025-07-23 02:00:00+00:00,2025-07,SHORT,fib36_range,0.3568925889435015,3728.63,3727.9350000000004,3868.329999999999,3.746684439056675,0.01863955393803378,WIN,1,-0.0008136044606196622,0.004974946313526947
2025-07-23 03:00:00+00:00,2025-07,LONG,wick2bar,0.3761781152407264,3734.88,3770.955,3719.62,0.40858073084008634,0.9658944865698448,LOSS,1,-0.005085807308400863,-1.0
2025-07-23 03:00:00+00:00,2025-07,LONG,fib36_body,0.3761781152407264,3734.88,3770.955,3707.1120000000005,0.743477702094835,0.9658944865698448,LOSS,1,-0.00843477702094835,-1.0
2025-07-23 03:00:00+00:00,2025-07,LONG,fib36_range,0.3761781152407264,3734.88,3770.955,3617.5439999999994,3.141627040226211,0.9658944865698448,LOSS,9,-0.03241627040226211,-1.0
2025-07-23 05:00:00+00:00,2025-07,SHORT,wick2bar,0.3124032885207223,3694.5,3681.4799999999996,3737.6,1.1665989985112981,0.3524157531465811,WIN,1,0.0025241575314658106,0.30208816705337505
2025-07-23 05:00:00+00:00,2025-07,SHORT,fib36_body,0.3124032885207223,3694.5,3681.4799999999996,3839.8680000000004,3.934713763702812,0.3524157531465811,WIN,1,0.0025241575314658106,0.08956579164603215
2025-07-23 05:00:00+00:00,2025-07,SHORT,fib36_range,0.3124032885207223,3694.5,3681.4799999999996,3870.798,4.771904181891996,0.3524157531465811,WIN,1,0.0025241575314658106,0.07385222747847651
2025-07-23 06:00:00+00:00,2025-07,SHORT,wick2bar,0.3653611883109551,3673.33,3665.9700000000003,3715.58,1.1501825319260726,0.2003631582242726,WIN,2,0.0010036315822427259,0.1742011834319449
2025-07-23 06:00:00+00:00,2025-07,SHORT,fib36_body,0.3653611883109551,3673.33,3665.9700000000003,3818.014,3.938769454418748,0.2003631582242726,WIN,2,0.0010036315822427259,0.05086948107599778
